,Район,Улица,Ссылка
1003,Кировский,Рабис,https://nsk.ginfo.ru/ulicy/snt_rabis/
1004,Кировский,Радиостанция,https://nsk.ginfo.ru/ulicy/ulica_radiostanciya_kirovskiy_rayon/
1005,Кировский,Радуга,https://nsk.ginfo.ru/ulicy/st_raduga/
1006,Кировский,Ремесленный,https://nsk.ginfo.ru/ulicy/remeslennyy_pereulok/
1007,"Кировский, Ленинский",Римского-Корсакова,https://nsk.ginfo.ru/ulicy/ulica_rimskogo-korsakova/
1008,Кировский,Родина,https://nsk.ginfo.ru/ulicy/snt_rodina/
1009,Кировский,Рубежная,https://nsk.ginfo.ru/ulicy/rubezhnaya_ulica/
1010,Кировский,Саввы Кожевникова,https://nsk.ginfo.ru/ulicy/ulica_savvy_kozhevnikova/
1011,Кировский,Сад НЭТИ,https://nsk.ginfo.ru/ulicy/st_sad_neti/
1012,"Кировский, Октябрьский",Садовая,https://nsk.ginfo.ru/ulicy/sadovaya_ulica/
1013,Кировский,Садовая 1-я,https://nsk.ginfo.ru/ulicy/1-ya_sadovaya_ulica/
1014,"Кировский, Ленинский",Садовод-ССМ,https://nsk.ginfo.ru/ulicy/st_sadovod-ssm/
1015,"Кировский, Первомайский",Северный,https://nsk.ginfo.ru/ulicy/severnyy_proezd/
1016,"Кировский, Ленинский",Серафимовича,https://nsk.ginfo.ru/ulicy/ulica_serafimovicha/
1017,Кировский,Сержанта Коротаева,https://nsk.ginfo.ru/ulicy/ulica_serzhanta_korotaeva/
1018,Кировский,Сибирская Дружба,https://nsk.ginfo.ru/ulicy/st_sibirskaya_druzhba/
1019,"Кировский, Ленинский",Сибиряков-Гвардейцев,https://nsk.ginfo.ru/ulicy/ploschad_sibiryakov-gvardeycev/
1020,Кировский,Симферопольская,https://nsk.ginfo.ru/ulicy/simferopolskaya_ulica/
1021,Кировский,Советское,https://nsk.ginfo.ru/ulicy/sovetskoe_shosse/
1022,Кировский,Солнышко,https://nsk.ginfo.ru/ulicy/st_solnyshko/
1023,Кировский,Солнышко Плюс,https://nsk.ginfo.ru/ulicy/snt_solnyshko_plyus/
1024,Кировский,Социалистическая,https://nsk.ginfo.ru/ulicy/socialisticheskaya_ulica/
1025,Кировский,Сочинская,https://nsk.ginfo.ru/ulicy/sochinskaya_ulica/
1026,Кировский,Союзная,https://nsk.ginfo.ru/ulicy/soyuznaya_ulica/
1027,"Кировский, Ленинский, Ленинский",Станиславского,https://nsk.ginfo.ru/ulicy/ulica_stanislavskogo/
1028,Кировский,Строительная,https://nsk.ginfo.ru/ulicy/stroitelnaya_ulica/
1029,"Кировский, Ленинский",Таймырская,https://nsk.ginfo.ru/ulicy/taymyrskaya_ulica/
1030,Кировский,Телевизионная,https://nsk.ginfo.ru/ulicy/televizionnaya_ulica/
1031,Кировский,Телевизионный 1-й,https://nsk.ginfo.ru/ulicy/1-y_televizionnyy_pereulok/
1032,Кировский,Телевизионный 2-й ,https://nsk.ginfo.ru/ulicy/2-y_televizionnyy_pereulok/
1033,Кировский,Тракторная,https://nsk.ginfo.ru/ulicy/traktornaya_ulica/
1034,Кировский,Тракторный,https://nsk.ginfo.ru/ulicy/traktornyy_pereulok/
1035,Кировский,Тубинская,https://nsk.ginfo.ru/ulicy/tubinskaya_ulica/
1036,Кировский,Тулинское заречье,https://nsk.ginfo.ru/ulicy/kp_tulinskoe_zareche/
1037,"Кировский, Ленинский",Тульская,https://nsk.ginfo.ru/ulicy/tulskaya_ulica/
1038,Кировский,Тульский,https://nsk.ginfo.ru/ulicy/tulskiy_pereulok/
1039,Кировский,Тюменская,https://nsk.ginfo.ru/ulicy/tyumenskaya_ulica/
1040,Кировский,Тянь-Шаньская,https://nsk.ginfo.ru/ulicy/tyan-shanskaya_ulica/
1041,"Кировский, Ленинский",Умелый Строитель,https://nsk.ginfo.ru/ulicy/st_umelyy_stroitel/
1042,Кировский,Урманова,https://nsk.ginfo.ru/ulicy/ulica_urmanova/
1043,Кировский,Урожайная,https://nsk.ginfo.ru/ulicy/urozhaynaya_ulica/
1044,Кировский,Успенского,https://nsk.ginfo.ru/ulicy/ulica_uspenskogo/
1045,Кировский,Успенского 1-й,https://nsk.ginfo.ru/ulicy/1-y_pereulok_uspenskogo/
1046,Кировский,Успенского 2-й,https://nsk.ginfo.ru/ulicy/2-y_pereulok_uspenskogo/
1047,Кировский,Успенского 3-й,https://nsk.ginfo.ru/ulicy/3-y_pereulok_uspenskogo/
1048,Кировский,Успенского 4-й,https://nsk.ginfo.ru/ulicy/4-y_pereulok_uspenskogo/
1049,Кировский,Успенского 5-й,https://nsk.ginfo.ru/ulicy/5-y_pereulok_uspenskogo/
1050,Кировский,Успенского 6-й,https://nsk.ginfo.ru/ulicy/6-y_pereulok_uspenskogo/
1051,Кировский,Успенского 7-й,https://nsk.ginfo.ru/ulicy/7-y_pereulok_uspenskogo/
1052,Кировский,Успенского 8-й,https://nsk.ginfo.ru/ulicy/8-y_pereulok_uspenskogo/
1053,Кировский,Успенского 9-й,https://nsk.ginfo.ru/ulicy/9-y_pereulok_uspenskogo/
1054,Кировский,Учительский,https://nsk.ginfo.ru/ulicy/uchitelskiy_pereulok/
1055,Кировский,Федора Горячева,https://nsk.ginfo.ru/ulicy/ulica_fedora_goryacheva/
1056,"Кировский, Ленинский",Цветочный,https://nsk.ginfo.ru/ulicy/cvetochnyy_proezd/
1057,"Кировский, Ленинский",Цветущая Сибирь,https://nsk.ginfo.ru/ulicy/st_cvetuschaya_sibir/
1058,Кировский,Чемская,https://nsk.ginfo.ru/ulicy/chemskaya_ulica/
1059,Кировский,Черкасская,https://nsk.ginfo.ru/ulicy/cherkasskaya_ulica/
1060,Кировский,Черкасский 2-й,https://nsk.ginfo.ru/ulicy/2-y_cherkasskiy_pereulok/
1061,Кировский,Черкасский 3-й,https://nsk.ginfo.ru/ulicy/3-y_cherkasskiy_pereulok/
1062,Кировский,Черкасский 4-й,https://nsk.ginfo.ru/ulicy/4-y_cherkasskiy_pereulok/
1063,Кировский,Чернореченская,https://nsk.ginfo.ru/ulicy/chernorechenskaya_ulica/
1064,Кировский,Чигорина,https://nsk.ginfo.ru/ulicy/ulica_chigorina/
1065,Кировский,Чукотская,https://nsk.ginfo.ru/ulicy/chukotskaya_ulica/
1066,Кировский,Чукотская 2-я,https://nsk.ginfo.ru/ulicy/2-ya_chukotskaya_ulica/
1067,Кировский,Чукотский 1-й,https://nsk.ginfo.ru/ulicy/1-y_chukotskiy_pereulok/
1068,Кировский,Чукотский 2-й,https://nsk.ginfo.ru/ulicy/2-y_chukotskiy_pereulok/
1069,Кировский,Чукотский 3-й,https://nsk.ginfo.ru/ulicy/3-y_chukotskiy_pereulok/
1070,Кировский,Чукотский 4-й,https://nsk.ginfo.ru/ulicy/4-y_chukotskiy_pereulok/
1071,Кировский,Чукотский 5-й,https://nsk.ginfo.ru/ulicy/5-y_chukotskiy_pereulok/
1072,Кировский,Чукотский 6-й,https://nsk.ginfo.ru/ulicy/6-y_chukotskiy_pereulok/
1073,Кировский,Чукотский 7-й,https://nsk.ginfo.ru/ulicy/7-y_chukotskiy_pereulok/
1074,Кировский,Чукотский 8-й,https://nsk.ginfo.ru/ulicy/8-y_chukotskiy_pereulok/
1075,Кировский,Чукотский 9-й,https://nsk.ginfo.ru/ulicy/9-y_chukotskiy_pereulok/
1076,"Кировский, Ленинский",Энергетик,https://nsk.ginfo.ru/ulicy/st_energetik/
1077,Кировский,Энергетик Сибири,https://nsk.ginfo.ru/ulicy/st_energetik_sibiri/
1078,Кировский,Эстонская,https://nsk.ginfo.ru/ulicy/estonskaya_ulica/
1079,Кировский,Юный Ленинец,https://nsk.ginfo.ru/ulicy/ulica_yunyy_leninec/
1080,Кировский,Яковлева,https://nsk.ginfo.ru/ulicy/ulica_yakovleva/
1081,Кировский,13-я Дистанция Пути,https://nsk.ginfo.ru/ulicy/ulica_13-ya_distanciya_puti/
1082,Кировский,20-го Партсъезда,https://nsk.ginfo.ru/ulicy/ulica_20_partsezda/
1083,Ленинский,Александры Плотниковой,https://nsk.ginfo.ru/ulicy/ulica_aleksandry_plotnikovoy/
1084,Ленинский,Алма-Атинская,https://nsk.ginfo.ru/ulicy/alma-atinskaya_ulica/
1085,Ленинский,Алма-Атинская 2-я,https://nsk.ginfo.ru/ulicy/2-ya_alma-atinskaya_ulica/
1086,Ленинский,Амурская,https://nsk.ginfo.ru/ulicy/amurskaya_ulica/
1087,Ленинский,Амурский 1-й,https://nsk.ginfo.ru/ulicy/1-y_amurskiy_pereulok/
1088,Ленинский,Амурский 2-й,https://nsk.ginfo.ru/ulicy/2-y_amurskiy_pereulok/
1089,Ленинский,Амурский 3-й,https://nsk.ginfo.ru/ulicy/3-y_amurskiy_pereulok/
1090,Ленинский,Андрея Болтнева,https://nsk.ginfo.ru/ulicy/ulica_andreya_boltneva/
1091,Ленинский,Аргунский,https://nsk.ginfo.ru/ulicy/argunskiy_pereulok/
1092,Ленинский,Архонский,https://nsk.ginfo.ru/ulicy/arhonskiy_pereulok/
1093,Ленинский,Ачинская,https://nsk.ginfo.ru/ulicy/achinskaya_ulica/
1094,Ленинский,Ашхабадская,https://nsk.ginfo.ru/ulicy/ashhabadskaya_ulica/
1095,Ленинский,Б.Щукина,https://nsk.ginfo.ru/ulicy/ulica_borisa_schukina/
1096,Ленинский,Бакинская,https://nsk.ginfo.ru/ulicy/bakinskaya_ulica/
1097,Ленинский,Балластная,https://nsk.ginfo.ru/ulicy/ballastnaya_ulica/
1098,Ленинский,Балластный,https://nsk.ginfo.ru/ulicy/ballastnyy_pereulok/
1099,Ленинский,Балластный 1-й,https://nsk.ginfo.ru/ulicy/1-y_ballastnyy_pereulok/
1100,Ленинский,Балластный 2-й,https://nsk.ginfo.ru/ulicy/2-y_ballastnyy_pereulok/
1101,Ленинский,Белостокская,https://nsk.ginfo.ru/ulicy/belostokskaya_ulica/
1102,Ленинский,Березка,https://nsk.ginfo.ru/ulicy/st_berezka/
1103,Ленинский,Бетонный Переезд,https://nsk.ginfo.ru/ulicy/betonnyy_pereezd/
1104,Ленинский,Бийская,https://nsk.ginfo.ru/ulicy/biyskaya_ulica/
1105,Ленинский,Бийский 1-й,https://nsk.ginfo.ru/ulicy/1-y_biyskiy_pereulok/
1106,Ленинский,Бийский 2-й,https://nsk.ginfo.ru/ulicy/2-y_biyskiy_pereulok/
1107,Ленинский,Бийский 3-й,https://nsk.ginfo.ru/ulicy/3-y_biyskiy_pereulok/
1108,Ленинский,Бийский 4-й,https://nsk.ginfo.ru/ulicy/4-y_biyskiy_pereulok/
1109,Ленинский,Блюхера,https://nsk.ginfo.ru/ulicy/ulica_blyuhera/
1110,Ленинский,Болотная,https://nsk.ginfo.ru/ulicy/bolotnaya_ulica/
1111,Ленинский,Большая,https://nsk.ginfo.ru/ulicy/bolshaya_ulica/
1112,Ленинский,Брянская,https://nsk.ginfo.ru/ulicy/bryanskaya_ulica/
1113,Ленинский,Булавина,https://nsk.ginfo.ru/ulicy/ulica_bulavina/
1114,Ленинский,Бульварная,https://nsk.ginfo.ru/ulicy/bulvarnaya_ulica/
1115,Ленинский,Вербная,https://nsk.ginfo.ru/ulicy/verbnaya_ulica/
1116,Ленинский,Вертковский 1-й,https://nsk.ginfo.ru/ulicy/1-y_vertkovskiy_pereulok/
1117,Ленинский,Вертковский 2-й,https://nsk.ginfo.ru/ulicy/2-y_vertkovskiy_pereulok/
1118,Ленинский,Вертковский 3-й,https://nsk.ginfo.ru/ulicy/3-y_vertkovskiy_pereulok/
1119,Ленинский,Вечерняя,https://nsk.ginfo.ru/ulicy/vechernyaya_ulica/
1120,Ленинский,Володарского,https://nsk.ginfo.ru/ulicy/ulica_volodarskogo/
1121,Ленинский,Волховская,https://nsk.ginfo.ru/ulicy/volhovskaya_ulica/
1122,"Ленинский, Октябрьский",Восточный,https://nsk.ginfo.ru/ulicy/poselok_vostochnyy/
1123,Ленинский,Выставочная,https://nsk.ginfo.ru/ulicy/vystavochnaya_ulica/
1124,Ленинский,Гвардейской Дивизии 9-й,https://nsk.ginfo.ru/ulicy/ulica_9-y_gvardeyskoy_divizii/
1125,Ленинский,Геодезическая,https://nsk.ginfo.ru/ulicy/geodezicheskaya_ulica/
1126,Ленинский,Гомельская,https://nsk.ginfo.ru/ulicy/gomelskaya_ulica/
1127,Ленинский,Горская,https://nsk.ginfo.ru/ulicy/gorskaya_ulica/
1128,Ленинский,Горский,https://nsk.ginfo.ru/ulicy/mikrorayon_gorskiy/
1129,Ленинский,Горский 1-й,https://nsk.ginfo.ru/ulicy/1-y_gorskiy_pereulok/
1130,Ленинский,Горский 2-й,https://nsk.ginfo.ru/ulicy/2-y_gorskiy_pereulok/
1131,Ленинский,Горский 3-й,https://nsk.ginfo.ru/ulicy/3-y_gorskiy_pereulok/
1132,Ленинский,Гражданская,https://nsk.ginfo.ru/ulicy/grazhdanskaya_ulica/
1133,Ленинский,Гражданская 2-я,https://nsk.ginfo.ru/ulicy/2-ya_grazhdanskaya_ulica/
1134,Ленинский,Гризодубовой,https://nsk.ginfo.ru/ulicy/ulica_grizodubovoy/
1135,Ленинский,Дальняя,https://nsk.ginfo.ru/ulicy/dalnyaya_ulica/
1136,Ленинский,Дальняя 2-я,https://nsk.ginfo.ru/ulicy/2-ya_dalnyaya_ulica/
1137,Ленинский,Демьяновская,https://nsk.ginfo.ru/ulicy/demyanovskaya_ulica/
1138,Ленинский,Дивногорская,https://nsk.ginfo.ru/ulicy/divnogorskaya_ulica/
1139,Ленинский,Дружбы,https://nsk.ginfo.ru/ulicy/ulica_druzhby/
1140,Ленинский,Дукача,https://nsk.ginfo.ru/ulicy/ulica_dukacha/
1141,Ленинский,Дюканова,https://nsk.ginfo.ru/ulicy/ulica_dyukanova/
1142,Ленинский,Ереснинская,https://nsk.ginfo.ru/ulicy/eresninskaya_ulica/
1143,Ленинский,Житомирская,https://nsk.ginfo.ru/ulicy/zhitomirskaya_ulica/
1144,Ленинский,Забалуева,https://nsk.ginfo.ru/ulicy/ulica_zabalueva/
1145,Ленинский,Забалуева 3-й,https://nsk.ginfo.ru/ulicy/3-y_pereulok_zabalueva/
1146,Ленинский,Заобская,https://nsk.ginfo.ru/ulicy/zaobskaya_ulica/
1147,Ленинский,Заозерная,https://nsk.ginfo.ru/ulicy/zaozernaya_ulica/
1148,Ленинский,Зенитная,https://nsk.ginfo.ru/ulicy/zenitnaya_ulica/
1149,Ленинский,Золотая осень,https://nsk.ginfo.ru/ulicy/st_zolotaya_osen/
1150,Ленинский,Ивана Севастьянова,https://nsk.ginfo.ru/ulicy/ulica_ivana_sevastyanova/
1151,Ленинский,им. Карла Маркса,https://nsk.ginfo.ru/ulicy/ploschad_karla_marksa/
1152,Ленинский,Кабардинская,https://nsk.ginfo.ru/ulicy/kabardinskaya_ulica/
1153,Ленинский,Кавказская,https://nsk.ginfo.ru/ulicy/kavkazskaya_ulica/
1154,Ленинский,Кавказский 1-й,https://nsk.ginfo.ru/ulicy/1-y_kavkazskiy_pereulok/
1155,Ленинский,Кавказский 2-й,https://nsk.ginfo.ru/ulicy/2-y_kavkazskiy_pereulok/
1156,Ленинский,Каменогорская,https://nsk.ginfo.ru/ulicy/kamenogorskaya_ulica/
1157,Ленинский,Каменогорский 1-й,https://nsk.ginfo.ru/ulicy/1-y_kamenogorskiy_pereulok/
1158,Ленинский,Каменогорский 2-й,https://nsk.ginfo.ru/ulicy/2-y_kamenogorskiy_pereulok/
1159,Ленинский,Капитанская,https://nsk.ginfo.ru/ulicy/kapitanskaya_ulica/
1160,Ленинский,Карла Маркса,https://nsk.ginfo.ru/ulicy/prospekt_karla_marksa/
1161,Ленинский,Карпинского,https://nsk.ginfo.ru/ulicy/ulica_karpinskogo/
1162,Ленинский,Карпинского 2-я,https://nsk.ginfo.ru/ulicy/2-ya_ulica_karpinskogo/
1163,Ленинский,Киевская,https://nsk.ginfo.ru/ulicy/kievskaya_ulica/
1164,Ленинский,Кирзаводская,https://nsk.ginfo.ru/ulicy/kirzavodskaya_ulica/
1165,Ленинский,Киселевская,https://nsk.ginfo.ru/ulicy/kiselevskaya_ulica/
1166,Ленинский,Клеверная,https://nsk.ginfo.ru/ulicy/klevernaya_ulica/
1167,Ленинский,Клубная,https://nsk.ginfo.ru/ulicy/klubnaya_ulica/
1168,Ленинский,Клубная 2-я,https://nsk.ginfo.ru/ulicy/2-ya_klubnaya_ulica/
1169,Ленинский,Колхидская,https://nsk.ginfo.ru/ulicy/kolhidskaya_ulica/
1170,Ленинский,Коммунальная,https://nsk.ginfo.ru/ulicy/kommunalnaya_ulica/
1171,Ленинский,Коммунальная 2-я,https://nsk.ginfo.ru/ulicy/2-ya_kommunalnaya_ulica/
1172,Ленинский,Косиора,https://nsk.ginfo.ru/ulicy/ulica_kosiora/
1173,Ленинский,Космическая,https://nsk.ginfo.ru/ulicy/kosmicheskaya_ulica/
1174,Ленинский,Котовского,https://nsk.ginfo.ru/ulicy/ulica_kotovskogo/
1175,Ленинский,Красных Партизан,https://nsk.ginfo.ru/ulicy/ulica_krasnyh_partizan/
1176,Ленинский,Красных Партизан 2-я,https://nsk.ginfo.ru/ulicy/2-ya_ulica_krasnyh_partizan/
1177,Ленинский,Крашенинникова,https://nsk.ginfo.ru/ulicy/ulica_krasheninnikova/
1178,Ленинский,Крашенинникова 1-й,https://nsk.ginfo.ru/ulicy/1-y_pereulok_krasheninnikova/
1179,Ленинский,Крашенинникова 2-й,https://nsk.ginfo.ru/ulicy/2-y_pereulok_krasheninnikova/
1180,Ленинский,Крашенинникова 3-й,https://nsk.ginfo.ru/ulicy/3-y_pereulok_krasheninnikova/
1181,Ленинский,Крымская,https://nsk.ginfo.ru/ulicy/krymskaya_ulica/
1182,Ленинский,Кудряшевская,https://nsk.ginfo.ru/ulicy/kudryashevskaya_ulica/
1183,Ленинский,Куйбышева,https://nsk.ginfo.ru/ulicy/ulica_kuybysheva/
1184,Ленинский,Куйбышева 2-я,https://nsk.ginfo.ru/ulicy/2-ya_ulica_kuybysheva/
1185,Ленинский,Курганская,https://nsk.ginfo.ru/ulicy/kurganskaya_ulica/
1186,Ленинский,Кустарная 1-я,https://nsk.ginfo.ru/ulicy/1-ya_kustarnaya_ulica/
1187,Ленинский,Кустарная 2-я,https://nsk.ginfo.ru/ulicy/2-ya_kustarnaya_ulica/
1188,Ленинский,Кустарная 3-я,https://nsk.ginfo.ru/ulicy/3-ya_kustarnaya_ulica/
1189,Ленинский,Левобережная,https://nsk.ginfo.ru/ulicy/levoberezhnaya_ulica/
1190,"Ленинский, Советский",Лесная,https://nsk.ginfo.ru/ulicy/lesnaya_ulica_rodnichok/
1191,Ленинский,Литовская,https://nsk.ginfo.ru/ulicy/litovskaya_ulica/
1192,Ленинский,Лучистая,https://nsk.ginfo.ru/ulicy/luchistaya_ulica/
1193,Ленинский,Малыгина,https://nsk.ginfo.ru/ulicy/ulica_malygina/
1194,Ленинский,Междуреченская,https://nsk.ginfo.ru/ulicy/mezhdurechenskaya_ulica/
1195,Ленинский,Моторная,https://nsk.ginfo.ru/ulicy/motornaya_ulica/
1196,Ленинский,Надежды,https://nsk.ginfo.ru/ulicy/ulica_nadezhdy/
1197,Ленинский,Невельского,https://nsk.ginfo.ru/ulicy/ulica_nevelskogo/
1198,Ленинский,Новоалтайская,https://nsk.ginfo.ru/ulicy/novoaltayskaya_ulica/
1199,Ленинский,Новосельская,https://nsk.ginfo.ru/ulicy/novoselskaya_ulica/
1200,Ленинский,Новосибирская,https://nsk.ginfo.ru/ulicy/novosibirskaya_ulica/
1201,Ленинский,Облачная,https://nsk.ginfo.ru/ulicy/oblachnaya_ulica/
1202,Ленинский,Оборонная,https://nsk.ginfo.ru/ulicy/oboronnaya_ulica/
1203,Ленинский,Озерная,https://nsk.ginfo.ru/ulicy/ozernaya_ulica/
1204,Ленинский,Озерная 2-я,https://nsk.ginfo.ru/ulicy/2-ya_ozernaya_ulica/
1205,Ленинский,Окинская,https://nsk.ginfo.ru/ulicy/okinskaya_ulica/
1206,Ленинский,Окинская 2-я,https://nsk.ginfo.ru/ulicy/2-ya_okinskaya_ulica/
1207,Ленинский,Окинская 3-я,https://nsk.ginfo.ru/ulicy/3-ya_okinskaya_ulica/
1208,Ленинский,Окинская 4-я,https://nsk.ginfo.ru/ulicy/4-ya_okinskaya_ulica/
1209,Ленинский,Окинская 5-я,https://nsk.ginfo.ru/ulicy/5-ya_okinskaya_ulica/
1210,Ленинский,Олекминская,https://nsk.ginfo.ru/ulicy/olekminskaya_ulica/
1211,Ленинский,Олимпийская,https://nsk.ginfo.ru/ulicy/olimpiyskaya_ulica/
1212,Ленинский,Осипенко,https://nsk.ginfo.ru/ulicy/ulica_osipenko/
1213,Ленинский,Пархоменко,https://nsk.ginfo.ru/ulicy/ulica_parhomenko/
1214,Ленинский,Пархоменко 1-й,https://nsk.ginfo.ru/ulicy/1-y_pereulok_parhomenko/
1215,Ленинский,Пархоменко 2-й,https://nsk.ginfo.ru/ulicy/2-y_pereulok_parhomenko/
1216,Ленинский,Пермитина,https://nsk.ginfo.ru/ulicy/ulica_permitina/
1217,Ленинский,Пермская,https://nsk.ginfo.ru/ulicy/permskaya_ulica/
1218,Ленинский,Пермская 2-я,https://nsk.ginfo.ru/ulicy/2-ya_permskaya_ulica/
1219,Ленинский,Пермский 1-й,https://nsk.ginfo.ru/ulicy/1-y_permskiy_pereulok/
1220,Ленинский,Пермский 2-й,https://nsk.ginfo.ru/ulicy/2-y_permskiy_pereulok/
1221,Ленинский,Пермский 3-й,https://nsk.ginfo.ru/ulicy/3-y_permskiy_pereulok/
1222,Ленинский,Петропавловская,https://nsk.ginfo.ru/ulicy/petropavlovskaya_ulica/
1223,Ленинский,Петропавловский,https://nsk.ginfo.ru/ulicy/petropavlovskiy_tupik/
1224,Ленинский,Петропавловский 1-й,https://nsk.ginfo.ru/ulicy/1-y_petropavlovskiy_pereulok/
1225,Ленинский,Пилотов,https://nsk.ginfo.ru/ulicy/ulica_pilotov/
1226,Ленинский,Планировочная,https://nsk.ginfo.ru/ulicy/planirovochnaya_ulica/
1227,Ленинский,Плахотного,https://nsk.ginfo.ru/ulicy/ulica_plahotnogo/
1228,Ленинский,Подгорная,https://nsk.ginfo.ru/ulicy/podgornaya_ulica/
1229,Ленинский,Подгорная 1-я,https://nsk.ginfo.ru/ulicy/1-ya_podgornaya_ulica/
1230,Ленинский,Полтавская,https://nsk.ginfo.ru/ulicy/poltavskaya_ulica/
1231,Ленинский,Полярная,https://nsk.ginfo.ru/ulicy/polyarnaya_ulica/
1232,Ленинский,Попова,https://nsk.ginfo.ru/ulicy/ulica_popova/
1233,Ленинский,Порт-Артурская,https://nsk.ginfo.ru/ulicy/port-arturskaya_ulica/
1234,Ленинский,Порт-Артурский 1-й,https://nsk.ginfo.ru/ulicy/1-y_port-arturskiy_pereulok/
1235,Ленинский,Порт-Артурский 10-й,https://nsk.ginfo.ru/ulicy/10-y_port-arturskiy_pereulok/
1236,Ленинский,Порт-Артурский 11-й,https://nsk.ginfo.ru/ulicy/11-y_port-arturskiy_pereulok/
1237,Ленинский,Порт-Артурский 12-й,https://nsk.ginfo.ru/ulicy/12-y_port-arturskiy_pereulok/
1238,Ленинский,Порт-Артурский 2-й,https://nsk.ginfo.ru/ulicy/2-y_port-arturskiy_pereulok/
1239,Ленинский,Порт-Артурский 3-й,https://nsk.ginfo.ru/ulicy/3-y_port-arturskiy_pereulok/
1240,Ленинский,Порт-Артурский 4-й,https://nsk.ginfo.ru/ulicy/4-y_port-arturskiy_pereulok/
1241,Ленинский,Порт-Артурский 5-й,https://nsk.ginfo.ru/ulicy/5-y_port-arturskiy_pereulok/
1242,Ленинский,Порт-Артурский 6-,https://nsk.ginfo.ru/ulicy/6-y_port-arturskiy_pereulok/
1243,Ленинский,Порт-Артурский 7-й,https://nsk.ginfo.ru/ulicy/7-y_port-arturskiy_pereulok/
1244,Ленинский,Порт-Артурский 8-й,https://nsk.ginfo.ru/ulicy/8-y_port-arturskiy_pereulok/
1245,Ленинский,Порт-Артурский 9-й,https://nsk.ginfo.ru/ulicy/9-y_port-arturskiy_pereulok/
1246,Ленинский,Портовая,https://nsk.ginfo.ru/ulicy/portovaya_ulica/
1247,Ленинский,Портовая 1-я,https://nsk.ginfo.ru/ulicy/1-ya_portovaya_ulica/
1248,Ленинский,Портовая 2-я,https://nsk.ginfo.ru/ulicy/2-ya_portovaya_ulica/
1249,Ленинский,Порядковый 1-й,https://nsk.ginfo.ru/ulicy/1-y_poryadkovyy_pereulok/
1250,Ленинский,Порядковый 2-й,https://nsk.ginfo.ru/ulicy/2-y_poryadkovyy_pereulok/
1251,Ленинский,Порядковый 3-й,https://nsk.ginfo.ru/ulicy/3-y_poryadkovyy_pereulok/
1252,Ленинский,Природная,https://nsk.ginfo.ru/ulicy/prirodnaya_ulica/
1253,Ленинский,Прогулочная,https://nsk.ginfo.ru/ulicy/progulochnaya_ulica/
1254,Ленинский,Прокатная,https://nsk.ginfo.ru/ulicy/prokatnaya_ulica/
1255,Ленинский,Проточная,https://nsk.ginfo.ru/ulicy/protochnaya_ulica/
1256,Ленинский,Путевая,https://nsk.ginfo.ru/ulicy/putevaya_ulica/
1257,Ленинский,Пушкарева,https://nsk.ginfo.ru/ulicy/ulica_pushkareva/
1258,Ленинский,Районная,https://nsk.ginfo.ru/ulicy/rayonnaya_ulica/
1259,Ленинский,Райсовета,https://nsk.ginfo.ru/ulicy/ploschad_raysoveta/
1260,Ленинский,Ракитная 1-я,https://nsk.ginfo.ru/ulicy/1-ya_rakitnaya_ulica/
1261,Ленинский,Ракитная 2-я,https://nsk.ginfo.ru/ulicy/2-ya_rakitnaya_ulica/
1262,Ленинский,Расковой,https://nsk.ginfo.ru/ulicy/ulica_raskovoy/
1263,Ленинский,Рельефная,https://nsk.ginfo.ru/ulicy/relefnaya_ulica/
1264,Ленинский,Римского-Корсакова 1-й,https://nsk.ginfo.ru/ulicy/1-y_pereulok_rimskogo-korsakova/
1265,Ленинский,Римского-Корсакова 2-й,https://nsk.ginfo.ru/ulicy/2-y_pereulok_rimskogo-korsakova/
1266,Ленинский,Римского-Корсакова 3-й,https://nsk.ginfo.ru/ulicy/3-y_pereulok_rimskogo-korsakova/
1267,Ленинский,Римского-Корсакова 4-й,https://nsk.ginfo.ru/ulicy/4-y_pereulok_rimskogo-korsakova/
1268,Ленинский,Римского-Корсакова 5-й,https://nsk.ginfo.ru/ulicy/5-y_pereulok_rimskogo-korsakova/
1269,Ленинский,Рионская,https://nsk.ginfo.ru/ulicy/rionskaya_ulica/
1270,Ленинский,Рионский,https://nsk.ginfo.ru/ulicy/rionskiy_pereulok/
1271,Ленинский,Рионский 2-й,https://nsk.ginfo.ru/ulicy/2-y_rionskiy_pereulok/
1272,Ленинский,Романтиков,https://nsk.ginfo.ru/ulicy/ulica_romantikov/
1273,Ленинский,Ромашковая,https://nsk.ginfo.ru/ulicy/romashkovaya_ulica/
1274,Ленинский,Самотечная,https://nsk.ginfo.ru/ulicy/samotechnaya_ulica/
1275,Ленинский,Связистов,https://nsk.ginfo.ru/ulicy/ulica_svyazistov/
1276,Ленинский,Семена Иоаниди,https://nsk.ginfo.ru/ulicy/ulica_semena_ioanidi/
1277,Ленинский,Серафимовича 1-й,https://nsk.ginfo.ru/ulicy/1-y_pereulok_serafimovicha/
1278,Ленинский,Серафимовича 2-й,https://nsk.ginfo.ru/ulicy/2-y_pereulok_serafimovicha/
1279,Ленинский,Серафимовича 3-й,https://nsk.ginfo.ru/ulicy/3-y_pereulok_serafimovicha/
1280,Ленинский,Серафимовича 4-й,https://nsk.ginfo.ru/ulicy/4-y_pereulok_serafimovicha/
